account_id,account_age_days,total_value
A047361,759.0,104552.04
A047362,1379.0,54026.68
A047363,731.0,102515.49
A047364,805.0,120063.17
A047365,433.0,144705.87
A047366,528.0,59927.91
A047367,514.0,78602.59
A047368,1033.0,33139.13
A047369,1492.0,41563.64
A047370,475.0,66894.75
A047371,1230.0,38190.41
A047372,1555.0,17182.19
A047373,1534.0,78213.61
A047374,934.0,48417.31
A047375,628.0,100047.45
A047376,556.0,39501.85
A047377,889.0,73785.09
A047378,637.0,78934.77
A047379,1088.0,53117.72
A047380,1356.0,94957.91
A047381,1288.0,118689.96
A047382,1002.0,140987.75
A047383,452.0,63188.52
A047384,737.0,45410.34
A047385,906.0,108785.62
A047386,528.0,42864.56
A047387,704.0,57790.29
A047388,923.0,72392.7
A047389,671.0,18346.74
A047390,788.0,122975.89
A047391,1419.0,37036.2
A047392,760.0,97116.39
A047393,1520.0,87650.77
A047394,660.0,64313.96
A047395,1302.0,28751.25
A047396,1361.0,23503.17
A047397,1045.0,98266.4
A047398,669.0,77719.29
A047399,1303.0,89439.09
A047400,939.0,65943.86
A047401,976.0,99839.72
A047402,545.0,129073.0
A047403,1052.0,42047.94
A047404,1109.0,56662.28
A047405,1159.0,83683.26
A047406,433.0,29552.26
A047407,502.0,47807.99
A047408,412.0,30082.43
A047409,1237.0,83314.21
A047410,515.0,88542.94
A047411,1383.0,85519.54
A047412,844.0,147087.35
A047413,1472.0,28641.63
A047414,1021.0,115877.73
A047415,1193.0,86200.57
A047416,1548.0,34532.01
A047417,840.0,27877.85
A047418,724.0,77332.98
A047419,1494.0,108735.7
A047420,920.0,48968.08
A047421,786.0,52887.34
A047422,1460.0,113104.28
A047423,1195.0,92284.49
A047424,741.0,78161.53
A047425,1523.0,75044.32
A047426,1172.0,91111.39
A047427,1430.0,102029.32
A047428,1473.0,114970.16
A047429,1021.0,24186.29
A047430,1254.0,45597.31
A047431,1290.0,68855.72
A047432,1100.0,96224.5
A047433,1040.0,67407.17
A047434,1153.0,49104.18
A047435,936.0,74954.18
A047436,1554.0,26916.97
A047437,455.0,104828.67
A047438,609.0,103278.73
A047439,1317.0,98387.04
A047440,725.0,21394.35
A047441,582.0,65832.59
A047442,1073.0,9684.75
A047443,649.0,28048.15
A047444,754.0,113799.15
A047445,983.0,100932.22
A047446,538.0,97095.72
A047447,1388.0,45275.74
A047448,608.0,28065.08
A047449,1457.0,40045.58
A047450,1353.0,85731.61
A047451,817.0,52443.45
A047452,451.0,69048.74
A047453,666.0,123274.32
A047454,446.0,44488.72
A047455,894.0,34895.0
A047456,1549.0,30077.53
A047457,1210.0,140332.32
A047458,1298.0,44781.13
A047459,584.0,65848.96
A047460,1492.0,98920.68
A047461,798.0,47323.19
A047462,1497.0,31437.2
A047463,1121.0,115694.94
A047464,1006.0,27731.07
A047465,1057.0,70364.49
A047466,1129.0,130240.66
A047467,879.0,47939.39
A047468,1102.0,60843.11
A047469,958.0,39616.49
A047470,461.0,94110.9
A047471,745.0,40642.8
A047472,1258.0,42812.2
A047473,1126.0,82629.5
A047474,974.0,92983.18
A047475,758.0,55565.92
A047476,1054.0,98839.35
A047477,1562.0,136998.75
A047478,1545.0,91890.72
A047479,718.0,97868.63
A047480,978.0,83027.62
A047481,1308.0,35667.55
A047482,716.0,54635.8
A047483,1306.0,74382.91
A047484,1255.0,28055.14
A047485,1178.0,49882.4
A047486,570.0,66642.56
A047487,1121.0,34263.83
A047488,1491.0,124454.75
A047489,1367.0,75441.05
A047490,674.0,25455.62
A047491,1058.0,57669.35
A047492,1459.0,23441.42
A047493,981.0,97083.21
A047494,972.0,116073.78
A047495,832.0,76566.29
A047496,608.0,66310.35
A047497,1276.0,42795.77
A047498,616.0,88457.28
A047499,1248.0,58462.54
A047500,469.0,38641.52
A047501,540.0,42254.15
A047502,1219.0,67178.23
A047503,690.0,48164.58
A047504,589.0,103059.13
A047505,1475.0,60307.39
A047506,1223.0,75992.1
A047507,1584.0,95853.96
A047508,1281.0,81855.7
A047509,1120.0,69864.76
A047510,1547.0,96252.91
A047511,1503.0,112083.1
A047512,1395.0,95731.0
A047513,633.0,57514.84
A047514,747.0,61616.49
A047515,460.0,97754.65
A047516,662.0,84900.27
A047517,448.0,75525.02
A047518,924.0,82843.75
A047519,459.0,50429.16
A047520,1507.0,126561.02
A047521,1071.0,138866.4
A047522,726.0,26312.85
A047523,1461.0,41015.58
A047524,1427.0,75810.93
A047525,832.0,97268.55
A047526,940.0,88525.43
A047527,1512.0,34089.4
A047528,871.0,21619.72
A047529,1079.0,124453.47
A047530,1304.0,83478.7
A047531,1313.0,44803.94
A047532,1164.0,23220.05
A047533,905.0,42419.87
A047534,448.0,29779.77
A047535,1227.0,38251.99
A047536,1170.0,63304.95
A047537,1239.0,89151.35
A047538,1450.0,89916.27
A047539,653.0,145624.61
A047540,879.0,73669.95
A047541,996.0,36489.85
A047542,1241.0,43158.07
A047543,467.0,107112.84
A047544,1285.0,28177.85
A047545,1322.0,44072.64
A047546,562.0,110775.25
A047547,1326.0,80506.08
A047548,1563.0,68828.18
A047549,1141.0,36331.61
A047550,836.0,61348.06
A047551,1161.0,105133.52
A047552,1426.0,111413.87
A047553,1494.0,30896.84
A047554,472.0,53293.32
A047555,834.0,89802.41
A047556,1128.0,110977.04
A047557,909.0,28888.11
A047558,442.0,106781.21
A047559,1042.0,94126.56
A047560,742.0,78339.26
A047561,1062.0,93362.32
A047562,524.0,31213.48
A047563,634.0,46854.07
A047564,1567.0,43787.89
A047565,1073.0,64282.65
A047566,720.0,100459.99
A047567,843.0,63250.87
A047568,1093.0,26897.93
A047569,1236.0,92714.39
A047570,1235.0,51699.96
A047571,797.0,117045.39
A047572,958.0,24586.3
A047573,459.0,97976.0
A047574,1577.0,122145.88
A047575,1423.0,23293.99
A047576,817.0,111915.05
A047577,1410.0,38051.71
A047578,1060.0,18592.27
A047579,1299.0,35933.62
A047580,786.0,92238.68
A047581,1548.0,18527.91
A047582,583.0,51538.47
A047583,611.0,87116.17
A047584,704.0,85613.45
A047585,1084.0,64468.72
A047586,1531.0,104238.34
A047587,1144.0,100630.19
A047588,590.0,38583.52
A047589,1232.0,81630.82
A047590,966.0,72311.84
A047591,818.0,83228.09
A047592,1230.0,100575.62
A047593,1068.0,83406.2
A047594,1075.0,42348.31
A047595,420.0,108742.95
A047596,968.0,40483.42
A047597,1339.0,46822.35
A047598,718.0,64880.01
A047599,1006.0,121533.74
A047600,1428.0,86592.9
A047601,1394.0,53030.62
A047602,1146.0,77667.34
A047603,760.0,55868.75
A047604,1005.0,115927.61
A047605,1252.0,82152.43
A047606,1565.0,62174.37
A047607,1016.0,57764.49
A047608,699.0,42983.94
A047609,1331.0,117315.72
A047610,1082.0,37028.22
A047611,1367.0,41256.27
A047612,1098.0,122990.0
A047613,1450.0,49222.14
A047614,1153.0,17364.37
A047615,501.0,80799.68
A047616,1595.0,47564.26
A047617,953.0,55844.83
A047618,987.0,64427.51
A047619,1053.0,38902.51
A047620,649.0,118386.64
A047621,1328.0,140207.66
A047622,578.0,103587.15
A047623,1548.0,34725.82
A047624,1141.0,25922.33
A047625,413.0,99607.05
A047626,484.0,50715.17
A047627,891.0,87601.32
A047628,432.0,33089.67
A047629,421.0,55695.64
A047630,793.0,25291.41
A047631,1243.0,123302.97
A047632,1420.0,107367.12
A047633,799.0,75573.3
A047634,956.0,30749.26
A047635,1368.0,9016.79
A047636,628.0,72648.28
A047637,483.0,101207.33
A047638,422.0,71822.73
A047639,749.0,112301.62
A047640,794.0,108680.2
A047641,617.0,101164.69
A047642,702.0,36389.2
A047643,430.0,47080.59
A047644,1579.0,92273.36
A047645,1368.0,40177.39
A047646,532.0,111744.28
A047647,993.0,67232.53
A047648,902.0,91692.19
A047649,907.0,101903.42
A047650,1191.0,123840.93
A047651,997.0,112727.94
A047652,1159.0,119972.27
A047653,1379.0,56994.49
A047654,936.0,28678.92
A047655,767.0,79951.54
A047656,844.0,31217.66
A047657,798.0,59331.7
A047658,411.0,113420.27
A047659,672.0,85122.63
A047660,610.0,79948.94
A047661,529.0,85080.24
A047662,1040.0,128971.19
A047663,698.0,61007.67
A047664,1071.0,23670.26
A047665,1060.0,44377.89
A047666,413.0,23750.14
A047667,1414.0,79354.2
A047668,871.0,47352.46
A047669,1547.0,72180.54
A047670,1167.0,59486.45
A047671,1370.0,88341.89
A047672,739.0,29795.75
A047673,1218.0,61116.42
A047674,1504.0,68675.91
A047675,1436.0,49910.44
A047676,793.0,54117.99
A047677,968.0,99673.15
A047678,672.0,111214.69
A047679,1322.0,56983.22
A047680,1058.0,130211.24
A047681,1068.0,74229.29
A047682,916.0,43927.43
A047683,1129.0,39943.42
A047684,776.0,83554.31
A047685,1352.0,99870.75
A047686,1278.0,99514.81
A047687,890.0,51566.3
A047688,817.0,85229.81
A047689,543.0,25459.21
A047690,693.0,100144.8
A047691,1462.0,57425.43
A047692,1048.0,135361.48
A047693,1463.0,35080.57
A047694,1406.0,30702.99
A047695,426.0,128659.91
A047696,903.0,119063.89
A047697,1101.0,125366.7
A047698,1206.0,93296.95
A047699,501.0,90212.25
A047700,1478.0,124084.46
A047701,472.0,49842.06
A047702,715.0,42342.94
A047703,1223.0,122770.33
A047704,470.0,87252.38
A047705,1479.0,47974.96
A047706,897.0,118501.5
A047707,1300.0,41122.02
A047708,1062.0,77888.55
A047709,1594.0,81252.34
A047710,418.0,95572.36
A047711,1175.0,49588.01
A047712,1239.0,32113.56
A047713,1149.0,61268.53
A047714,1537.0,89281.87
A047715,1362.0,28395.66
A047716,1215.0,104298.47
A047717,1566.0,50017.9
A047718,956.0,42278.62
A047719,1089.0,100742.41
A047720,789.0,59123.74
A047721,1126.0,122226.07
A047722,842.0,65544.83
A047723,881.0,59147.55
A047724,690.0,55496.8
A047725,1357.0,91114.63
A047726,1393.0,53545.46
A047727,1104.0,97708.62
A047728,1070.0,38771.74
A047729,739.0,26680.66
A047730,1022.0,72778.89
A047731,956.0,70774.82
A047732,1464.0,116136.37
A047733,1337.0,56465.75
A047734,599.0,46014.67
A047735,1377.0,37966.13
A047736,1063.0,36770.37
A047737,856.0,42644.88
A047738,877.0,118168.97
A047739,1010.0,79463.21
A047740,447.0,56132.88
A047741,1024.0,24886.94
A047742,1092.0,107439.86
A047743,780.0,66881.47
A047744,1506.0,108375.45
A047745,1498.0,40234.35
A047746,527.0,87353.05
A047747,733.0,38598.93
A047748,1101.0,67122.89
A047749,1235.0,71700.53
A047750,1024.0,67815.96
A047751,440.0,94025.51
A047752,579.0,102895.77
A047753,639.0,58621.65
A047754,1099.0,98642.83
A047755,719.0,74038.19
A047756,1303.0,12828.93
A047757,1077.0,78534.22
A047758,1114.0,76106.8
A047759,806.0,43750.53
A047760,787.0,71686.05
A047761,1273.0,70996.34
A047762,465.0,80489.99
A047763,1534.0,63484.83
A047764,1280.0,45719.84
A047765,1343.0,25909.22
A047766,690.0,45639.66
A047767,875.0,69205.98
A047768,1335.0,138008.55
A047769,967.0,55861.64
A047770,1030.0,51313.16
A047771,1357.0,83957.61
A047772,939.0,117774.18
A047773,1377.0,94368.42
A047774,541.0,100073.61
A047775,1060.0,104095.56
A047776,1179.0,110801.65
A047777,537.0,33510.72
A047778,1454.0,65553.35
A047779,1219.0,59673.04
A047780,1528.0,91170.59
A047781,920.0,59762.17
A047782,1181.0,98839.85
A047783,536.0,37138.97
A047784,639.0,40917.94
A047785,1205.0,101939.73
A047786,450.0,55594.6
A047787,1476.0,78574.92
A047788,694.0,34816.34
A047789,1313.0,34762.8
A047790,782.0,120379.4
A047791,1048.0,23440.67
A047792,1588.0,66973.66
A047793,1535.0,50029.99
A047794,1140.0,79675.12
A047795,583.0,84196.32
A047796,1097.0,61844.45
A047797,839.0,136764.39
A047798,1308.0,44676.83
A047799,600.0,99178.93
A047800,1551.0,27339.16
A047801,1174.0,56197.42
A047802,1513.0,109260.78
A047803,1583.0,98629.86
A047804,1301.0,96352.23
A047805,1177.0,30056.71
A047806,1117.0,97182.18
A047807,1118.0,47952.35
A047808,497.0,46748.76
A047809,900.0,104288.19
A047810,1003.0,73590.83
A047811,1525.0,70916.6
A047812,1175.0,74853.71
A047813,930.0,73349.51
A047814,581.0,120867.92
A047815,851.0,92309.39
A047816,466.0,19347.44
A047817,685.0,69799.11
A047818,833.0,18105.66
A047819,506.0,83537.99
A047820,1304.0,42609.32
A047821,652.0,92173.65
A047822,1576.0,94604.16
A047823,868.0,105868.53
A047824,1170.0,89540.27
A047825,774.0,113342.47
A047826,1054.0,88143.58
A047827,1457.0,98223.63
A047828,642.0,101833.83
A047829,889.0,105678.49
A047830,1401.0,91910.43
A047831,549.0,92799.26
A047832,1504.0,30449.2
A047833,1501.0,146543.9
A047834,695.0,47108.11
A047835,1188.0,121859.54
A047836,1088.0,59257.54
A047837,434.0,91373.11
A047838,1336.0,34160.53
A047839,1308.0,55096.95
A047840,1344.0,77451.55
A047841,1254.0,85248.63
A047842,691.0,59816.13
A047843,644.0,56646.91
A047844,615.0,19174.93
A047845,1542.0,16820.05
A047846,1043.0,62249.14
A047847,889.0,130402.27
A047848,635.0,27692.15
A047849,1544.0,73402.94
A047850,527.0,35083.26
A047851,1559.0,87128.93
A047852,1163.0,92153.03
A047853,678.0,51839.15
A047854,1539.0,67204.05
A047855,694.0,29675.77
A047856,923.0,69538.67
A047857,1111.0,47525.54
A047858,1105.0,64284.1
A047859,945.0,76780.96
A047860,624.0,31886.64
A047861,698.0,59890.65
A047862,1580.0,111663.08
A047863,830.0,100674.7
A047864,988.0,94215.15
A047865,988.0,121594.92
A047866,1158.0,47976.72
A047867,1311.0,50285.51
A047868,1056.0,71942.68
A047869,1336.0,57975.92
A047870,411.0,111484.67
A047871,1149.0,39326.07
A047872,627.0,69404.36
A047873,1213.0,60081.18
A047874,1298.0,69619.91
A047875,1265.0,77328.56
A047876,881.0,24969.45
A047877,835.0,66121.61
A047878,1539.0,75430.88
A047879,1475.0,86997.76
A047880,527.0,43819.64
A047881,969.0,43731.81
A047882,1429.0,83462.15
A047883,608.0,63121.69
A047884,1369.0,107252.6
A047885,422.0,24458.48
A047886,1417.0,92223.78
A047887,1292.0,31703.42
A047888,1458.0,38454.91
A047889,713.0,68531.42
A047890,1087.0,26795.15
A047891,1453.0,38032.27
A047892,889.0,93376.65
A047893,1368.0,29251.82
A047894,1416.0,29628.67
A047895,1539.0,90044.23
A047896,1322.0,60458.75
A047897,1478.0,89996.16
A047898,1567.0,89240.89
A047899,617.0,75166.14
A047900,1363.0,40789.47
A047901,1536.0,95437.68
A047902,547.0,130080.08
A047903,452.0,119614.03
A047904,800.0,25790.97
A047905,1194.0,36094.37
A047906,679.0,96060.6
A047907,1437.0,39295.88
A047908,1419.0,23645.95
A047909,1044.0,116502.15
A047910,615.0,88842.33
A047911,1163.0,73140.89
A047912,1109.0,70207.28
A047913,1580.0,14598.21
A047914,427.0,69344.84
A047915,1350.0,65901.88
A047916,515.0,75733.76
A047917,612.0,64695.41
A047918,976.0,107652.25
A047919,934.0,85045.31
A047920,656.0,81682.79
A047921,1309.0,83536.6
A047922,500.0,46180.32
A047923,1593.0,42326.19
A047924,642.0,56537.5
A047925,1284.0,95825.55
A047926,871.0,58964.34
A047927,1422.0,101509.98
A047928,1519.0,26571.13
A047929,1357.0,32025.7
A047930,599.0,102160.69
A047931,458.0,64549.83
A047932,1086.0,92733.39
A047933,630.0,119188.42
A047934,732.0,46479.11
A047935,487.0,67989.37
A047936,1443.0,60157.67
A047937,1153.0,31718.72
A047938,1069.0,57096.18
A047939,575.0,33150.62
A047940,688.0,30082.11
A047941,857.0,111674.12
A047942,711.0,93902.86
A047943,1555.0,45297.55
A047944,1033.0,44732.92
A047945,1408.0,105898.94
A047946,860.0,41058.49
A047947,1515.0,39329.8
A047948,704.0,29261.83
A047949,458.0,61644.09
A047950,1131.0,121453.87
A047951,1027.0,94655.34
A047952,1449.0,123676.99
A047953,701.0,26855.67
A047954,816.0,17932.44
A047955,1467.0,96319.49
A047956,1532.0,50814.21
A047957,1503.0,31031.26
A047958,1087.0,58460.08
A047959,825.0,62228.39
A047960,1296.0,108271.79
A047961,1046.0,103937.27
A047962,677.0,44766.11
A047963,801.0,105030.97
A047964,1234.0,80120.15
A047965,883.0,49759.12
A047966,852.0,46679.24
A047967,1037.0,81925.85
A047968,1278.0,95258.64
A047969,1437.0,75123.49
A047970,1521.0,70318.05
A047971,1439.0,64196.21
A047972,1259.0,90179.32
A047973,675.0,89917.87
A047974,545.0,28821.92
A047975,1038.0,56619.36
A047976,1165.0,92309.31
A047977,618.0,77272.29
A047978,1477.0,73318.25
A047979,1228.0,21528.73
A047980,886.0,98705.95
A047981,456.0,70874.34
A047982,1596.0,79913.96
A047983,689.0,69836.28
A047984,1462.0,49735.76
A047985,1142.0,92877.01
A047986,1477.0,17054.43
A047987,1174.0,114512.21
A047988,1463.0,66602.89
A047989,1422.0,28749.78
A047990,1146.0,49666.65
A047991,1482.0,101370.13
A047992,935.0,111865.42
A047993,713.0,63021.78
A047994,431.0,25189.06
A047995,862.0,32324.11
A047996,793.0,66522.78
A047997,993.0,30712.73
A047998,833.0,20990.01
A047999,1285.0,104872.37
A048000,1392.0,79449.35
A048001,1409.0,63329.94
A048002,1514.0,95545.45
A048003,1202.0,49536.97
A048004,619.0,28938.03
A048005,952.0,31514.99
A048006,998.0,61577.01
A048007,572.0,57964.98
A048008,911.0,117879.98
A048009,1364.0,133548.48
A048010,1574.0,117813.01
A048011,867.0,76257.78
A048012,1481.0,95537.93
A048013,906.0,56396.8
A048014,729.0,99903.65
A048015,1200.0,46057.48
A048016,753.0,53177.93
A048017,1053.0,83688.56
A048018,1393.0,68607.55
A048019,419.0,106314.22
A048020,1240.0,107566.09
A048021,916.0,89788.46
A048022,1282.0,52693.01
A048023,1142.0,75770.73
A048024,649.0,64009.75
A048025,1331.0,45601.08
A048026,656.0,47593.64
A048027,1088.0,23034.79
A048028,607.0,44246.39
A048029,1267.0,72924.2
A048030,701.0,58576.48
A048031,1018.0,47000.09
A048032,1430.0,80842.9
A048033,780.0,65789.05
A048034,562.0,78837.49
A048035,1299.0,61365.25
A048036,1232.0,86167.28
A048037,1506.0,109691.77
A048038,1300.0,94591.92
A048039,1591.0,36416.32
A048040,1055.0,93445.83
A048041,1137.0,105784.97
A048042,1104.0,56314.04
A048043,1387.0,76404.61
A048044,463.0,107894.75
A048045,637.0,32004.93
A048046,1316.0,53219.93
A048047,509.0,114672.24
A048048,1467.0,50820.86
A048049,577.0,77682.95
A048050,481.0,68629.06
A048051,890.0,91361.14
A048052,1301.0,81707.52
A048053,1320.0,128869.68
A048054,1142.0,49704.98
A048055,1563.0,28918.59
A048056,701.0,79302.82
A048057,1071.0,39850.69
A048058,1538.0,110323.92
A048059,956.0,129605.88
A048060,1596.0,85291.0
A048061,583.0,24793.9
A048062,562.0,46138.33
A048063,532.0,49644.56
A048064,483.0,69576.02
A048065,1302.0,61756.37
A048066,881.0,43358.48
A048067,1303.0,85327.87
A048068,1378.0,74143.33
A048069,929.0,38025.73
A048070,813.0,99610.13
A048071,1189.0,110204.34
A048072,704.0,59924.31
A048073,1292.0,67381.72
A048074,907.0,44215.63
A048075,478.0,97900.46
A048076,814.0,50739.59
A048077,1084.0,101391.63
A048078,1048.0,90597.0
A048079,1381.0,82868.91
A048080,439.0,116994.4
A048081,973.0,99256.9
A048082,688.0,83283.95
A048083,1040.0,31690.8
A048084,1152.0,84123.31
A048085,858.0,118130.67
A048086,459.0,73588.77
A048087,1401.0,55247.85
A048088,741.0,108199.28
A048089,1150.0,95226.16
A048090,1397.0,98885.75
A048091,1068.0,100815.64
A048092,553.0,104122.46
A048093,432.0,71095.0
A048094,658.0,59501.05
A048095,1485.0,39548.63
A048096,1202.0,67475.88
A048097,708.0,42865.37
A048098,524.0,54572.37
A048099,1068.0,109025.73
A048100,821.0,103637.05
A048101,1334.0,66545.33
A048102,932.0,79470.4
A048103,1484.0,65053.03
A048104,1412.0,86445.21
A048105,861.0,49056.75
A048106,927.0,99049.85
A048107,1291.0,98136.03
A048108,1346.0,80738.37
A048109,840.0,30702.41
A048110,728.0,107926.75
A048111,1483.0,52156.49
A048112,1255.0,46939.23
A048113,1187.0,100937.57
A048114,710.0,64667.44
A048115,1216.0,105070.81
A048116,454.0,102045.13
A048117,679.0,96980.88
A048118,922.0,97545.92
A048119,983.0,73876.86
A048120,823.0,30712.08
A048121,905.0,122064.49
A048122,465.0,45606.89
A048123,785.0,115127.23
A048124,1345.0,87119.5
A048125,903.0,118778.63
A048126,1090.0,67339.15
A048127,1297.0,84780.65
A048128,1021.0,22430.66
A048129,1153.0,109956.67
A048130,1222.0,104482.49
A048131,1506.0,21374.86
A048132,609.0,106715.88
A048133,674.0,105613.7
A048134,953.0,108336.03
A048135,1532.0,78399.46
A048136,842.0,95497.45
A048137,836.0,42809.26
A048138,509.0,99808.94
A048139,1310.0,57026.36
A048140,592.0,96468.16
A048141,1450.0,100161.47
A048142,532.0,65165.86
A048143,1371.0,93761.23
A048144,1518.0,91941.46
A048145,629.0,130994.46
A048146,1102.0,75799.71
A048147,1451.0,83642.44
A048148,506.0,66735.65
A048149,646.0,81471.17
A048150,771.0,65438.47
A048151,672.0,73694.79
A048152,1129.0,35396.06
A048153,1229.0,103017.9
A048154,463.0,55148.79
A048155,1309.0,82884.25
A048156,536.0,35408.76
A048157,990.0,73746.61
A048158,561.0,18759.99
A048159,610.0,25562.91
A048160,505.0,86360.34
A048161,1545.0,87020.0
A048162,1029.0,76658.81
A048163,581.0,105944.42
A048164,842.0,52308.97
A048165,866.0,132090.75
A048166,638.0,26012.31
A048167,1163.0,116898.41
A048168,559.0,28168.11
A048169,542.0,27464.23
A048170,1502.0,70997.1
A048171,1171.0,92709.11
A048172,462.0,93133.63
A048173,1537.0,144853.77
A048174,1507.0,64438.8
A048175,1319.0,34080.52
A048176,1157.0,85861.17
A048177,612.0,63927.69
A048178,1512.0,118605.2
A048179,1190.0,19639.47
A048180,772.0,101625.94
A048181,1563.0,90818.19
A048182,1244.0,80590.34
A048183,980.0,65438.46
A048184,607.0,28603.99
A048185,1426.0,35610.34
A048186,512.0,49550.01
A048187,1298.0,79166.76
A048188,1325.0,75031.95
A048189,642.0,44265.98
A048190,1165.0,70012.36
A048191,1054.0,100983.52
A048192,775.0,87526.11
A048193,1362.0,137661.3
A048194,965.0,52955.92
A048195,609.0,36735.55
A048196,994.0,59583.06
A048197,795.0,57777.64
A048198,1283.0,76028.53
A048199,775.0,86975.26
A048200,809.0,96948.98
A048201,1260.0,60039.13
A048202,725.0,61146.73
A048203,770.0,39999.95
A048204,1279.0,72272.61
A048205,1582.0,32614.65
A048206,837.0,43273.85
A048207,933.0,128854.69
A048208,1220.0,53844.37
A048209,1406.0,54259.86
A048210,658.0,121203.98
A048211,790.0,46033.7
A048212,514.0,86529.26
A048213,1519.0,122871.45
A048214,1092.0,57613.2
A048215,448.0,39875.02
A048216,1155.0,56213.72
A048217,972.0,37837.16
A048218,992.0,30204.31
A048219,1503.0,79194.76
A048220,1250.0,87805.67
A048221,1377.0,54946.49
A048222,909.0,74263.83
A048223,528.0,75851.95
A048224,1235.0,58922.2
A048225,663.0,23430.2
A048226,994.0,92957.55
A048227,995.0,107357.78
A048228,1322.0,127081.44
A048229,960.0,109881.83
A048230,632.0,28933.43
