user_id,num_accounts,txn_count,total_txn_amount,avg_portfolio_value
U25816,1,24,63512.97,53178.69
U25817,2,55,142494.85,76993.51
U25818,1,31,91400.46,81510.83
U25819,3,91,259186.53,79174.85
U25820,1,39,112663.88,97924.92
U25821,1,20,56602.45,52248.71
U25822,3,119,341091.31,107376.18
U25823,1,17,43646.08,33768.44
U25825,2,71,187742.77,89512.94
U25826,1,34,90515.61,73034.61
U25827,1,40,109458.9,93702.9
U25828,2,69,206842.77,94813.79
U25829,4,126,343695.83,87832.32
U25830,3,57,165340.07,55857.68
U25831,4,127,325402.14,65648.92
U25832,3,60,165162.46,51164.85
U25833,3,67,189700.98,64492.07
U25834,2,68,193910.42,88684.76
U25835,2,55,163446.5,78343.95
U25836,3,66,202737.18,65862.1
U25837,1,46,121918.2,110862.18
U25838,2,56,151957.46,67820.49
U25839,2,54,155247.62,83278.1
U25840,1,41,122244.8,98930.88
U25842,2,56,157846.01,80993.76
U25843,1,17,50042.34,50042.34
U25844,3,89,253428.53,63444.58
U25845,2,35,99766.6,49777.24
U25849,5,179,494925.08,87181.61
U25850,2,54,135739.8,60101.45
U25851,1,50,132479.84,124929.3
U25852,5,177,464847.36,83238.3
U25853,2,59,172434.17,77862.37
U25854,2,42,116945.76,53078.9
U25855,1,33,106603.42,98954.26
U25856,3,104,324462.92,97683.91
U25857,1,28,78393.53,62744.11
U25859,2,59,165863.43,73827.23
U25860,4,91,250650.73,67489.8
U25862,2,63,164314.27,66530.8
U25864,3,106,298270.94,83039.63
U25865,2,80,239363.98,113211.48
U25866,2,35,91085.53,38223.52
U25867,2,89,237764.1,93264.06
U25868,1,46,121410.41,108460.51
U25869,3,66,187144.45,56930.3
U25870,6,204,563246.06,81811.19
U25871,2,55,156108.5,92739.22
U25872,1,15,40244.85,36974.89
U25873,6,234,637063.61,88165.97
U25874,1,12,32587.9,32587.9
U25875,1,50,117192.47,93175.27
U25876,1,40,107070.73,92465.71
U25878,1,49,138908.65,122042.39
U25879,3,82,241974.83,75582.35
U25880,2,42,115184.99,58931.93
U25881,5,193,522578.59,104792.33
U25882,2,76,222721.25,108466.91
U25883,3,84,238599.51,75288.85
U25885,2,66,179832.81,112128.92
U25886,6,154,437406.96,75225.1
U25887,2,65,155677.46,64483.74
U25888,2,33,115325.47,53557.92
U25889,2,71,189750.87,100879.78
U25890,3,74,202917.0,61652.16
U25891,3,117,332408.27,96183.5
U25892,1,34,101308.55,97911.49
U25893,1,13,37183.96,32519.91
U25894,3,116,320292.45,96250.05
U25896,1,39,126526.21,110555.75
U25897,3,94,261325.3,70916.03
U25898,3,84,216961.69,74976.49
U25899,1,17,52281.03,47057.79
U25900,1,13,31588.08,19695.0
U25901,4,107,275924.01,80116.66
U25902,4,110,320937.98,77086.35
U25903,2,76,226010.16,99327.79
U25904,1,10,26698.18,26698.18
U25905,1,50,162776.66,149532.14
U25906,2,67,199819.23,88574.27
U25907,1,35,102591.74,76113.28
U25908,1,45,136328.43,111048.17
U25909,6,195,523997.85,76617.33
U25910,2,57,161695.9,75928.99
U25911,1,44,125247.99,90481.1
U25912,1,44,126977.77,103046.45
U25913,3,117,367026.36,107109.49
U25914,1,44,126088.24,118135.83
U25915,1,42,135388.91,123450.23
U25916,2,94,277472.27,118722.1
U25917,6,156,377687.62,53668.6
U25919,4,139,393999.61,83162.86
U25921,2,82,228763.54,91763.48
U25923,6,166,457722.68,73995.83
U25924,1,26,62801.83,43143.29
U25925,2,60,173379.53,86918.54
U25927,2,69,203401.24,80567.94
U25928,1,45,112495.04,98374.26
U25929,2,34,81509.83,36473.14
U25931,1,23,58451.73,53166.65
U25932,3,101,273454.41,85400.35
U25934,3,121,318452.94,96887.09
U25935,3,92,252739.61,94029.35
U25936,1,43,121512.37,110674.09
U25937,2,89,266061.32,113949.73
U25938,1,22,68475.08,62023.2
U25939,3,61,151498.58,55121.73
U25940,1,25,65109.91,55555.63
U25941,1,46,131069.63,121433.49
U25942,1,38,101455.48,90521.98
U25943,1,15,41639.39,38476.95
U25944,3,101,270781.9,77244.27
U25945,4,108,311191.57,80209.27
U25946,1,14,41772.47,29845.47
U25947,1,20,54116.29,54116.29
U25948,1,28,73804.15,61830.01
U25950,2,51,138668.73,67702.04
U25951,3,121,369639.34,108533.92
U25953,2,70,219722.89,101378.78
U25957,2,41,105796.35,57593.88
U25958,1,26,80695.7,80695.7
U25960,1,11,37965.14,37965.14
U25963,5,162,433280.42,79132.85
U25964,4,128,356893.02,95298.14
U25965,4,112,303629.38,80029.38
U25966,1,17,40927.27,31853.97
U25967,3,100,285437.81,85026.42
U25968,3,83,209713.73,70250.46
U25970,2,48,135438.42,83730.66
U25971,5,138,398693.26,69127.08
U25972,1,19,55735.27,40894.51
U25973,3,43,127169.31,32099.06
U25974,4,82,223411.81,67663.38
U25975,1,48,143000.07,125154.69
U25976,1,33,98008.22,91101.1
U25977,3,123,352184.84,99570.95
U25978,3,71,193281.05,60748.78
U25979,3,91,242116.07,83124.3
U25981,2,62,177318.51,111244.79
U25982,3,86,236616.65,71203.59
U25983,1,42,110246.52,106896.08
U25984,3,105,297093.33,86576.78
U25987,1,34,99214.14,94244.67
U25988,3,73,192487.05,57548.36
U25989,1,47,117981.92,87684.82
U25990,1,10,22340.14,12372.28
U25991,2,64,157347.97,59852.78
U25993,1,38,89791.73,84528.19
U25994,3,85,268267.43,90352.16
U25995,2,54,147728.39,70524.12
U25996,2,94,284404.85,126255.9
U25997,1,28,77960.23,59854.67
U25998,1,45,138796.49,129598.91
U25999,1,29,69115.92,40507.44
U26000,1,28,81881.54,81881.54
U26001,4,134,380936.87,98753.1
U26002,1,38,95330.59,82482.51
U26003,1,22,54127.47,44690.19
U26004,1,28,82658.3,68288.05
U26005,1,47,129243.6,97001.48
U26006,3,78,228861.71,74514.09
U26007,2,74,206503.6,86143.38
U26008,5,142,384306.12,78016.53
U26010,3,71,185428.12,54500.93
U26011,1,21,59985.28,55603.38
U26012,2,59,152365.74,63264.64
U26013,2,70,195055.09,88994.34
U26014,7,242,711540.01,90806.89
U26016,3,91,251446.89,79358.35
U26017,2,62,159433.32,68184.66
U26018,2,84,227168.34,88361.48
U26019,2,91,220148.73,84025.4
U26020,1,35,93073.7,71429.36
U26021,1,13,33637.34,31878.04
U26022,1,18,47930.71,36544.47
U26023,4,127,323297.06,78124.97
U26024,1,23,61027.51,53198.87
U26025,2,34,87165.24,43804.92
U26026,3,79,219447.43,62812.57
U26027,4,143,367820.85,77054.94
U26028,3,53,150607.22,55739.89
U26029,2,51,130691.46,52711.84
U26030,3,131,358263.73,105174.7
U26031,5,172,488608.82,87339.99
U26032,3,47,128326.44,40973.75
U26033,3,80,227123.65,67283.75
U26034,3,84,236323.48,91910.96
U26035,5,167,471419.15,89754.0
U26036,8,271,726027.2,91587.23
U26037,2,69,194628.73,101288.62
U26038,1,18,52068.92,52068.92
U26039,1,14,44757.97,39908.91
U26041,3,125,294274.16,79894.0
U26042,2,65,202666.32,97333.24
U26043,1,32,91832.83,87046.71
U26044,3,90,231804.52,80240.97
U26045,6,146,406631.57,66494.72
U26046,4,104,290740.63,72289.84
U26047,1,30,90914.27,74001.01
U26048,2,50,135287.93,63738.75
U26049,2,46,131030.73,56487.12
U26051,3,101,294885.26,73435.7
U26052,1,12,35344.13,27074.67
U26053,2,48,125181.11,46739.95
U26054,2,60,198637.42,92432.89
U26055,3,85,231135.7,85856.63
U26056,1,45,137121.13,111693.45
U26057,3,102,231445.77,62355.42
U26059,2,58,155032.4,102862.87
U26060,2,82,220491.2,101003.31
U26061,1,20,51171.03,47504.19
U26062,6,191,518471.38,79752.53
U26063,2,85,215331.75,98691.75
U26064,2,69,160122.85,68606.63
U26065,1,33,94469.15,82273.49
U26066,4,95,268396.49,60360.12
U26067,3,80,217377.83,51199.1
U26070,4,178,502817.95,106531.75
U26071,2,35,91823.56,40460.05
U26072,2,73,190930.38,82578.75
U26073,2,57,147912.55,60453.22
U26075,3,99,254685.61,67478.06
U26077,3,123,292102.61,93091.73
U26078,2,64,157719.0,71605.61
U26079,3,100,281342.29,84223.22
U26080,1,30,88372.35,71538.01
U26081,1,30,87717.96,79741.85
U26082,2,60,151462.72,62170.18
U26083,10,258,721729.58,69832.46
U26084,1,33,110345.31,101867.71
U26085,4,95,265642.58,71406.75
U26086,1,34,103073.37,87445.15
U26087,1,44,134174.65,102508.57
U26088,1,26,71407.4,65959.1
U26090,2,73,208152.23,80235.43
U26091,1,14,40430.31,36064.21
U26092,5,195,528350.99,88272.8
U26093,1,16,42162.4,39989.44
U26094,4,148,387997.54,91247.39
U26095,2,53,143390.23,66675.27
U26096,4,167,451635.55,95719.42
U26097,5,166,429354.41,78685.65
U26098,2,34,94115.64,41735.72
U26099,2,56,167826.42,80920.15
U26100,2,87,238518.55,103816.97
U26101,2,70,184221.57,78846.0
U26102,2,66,161935.58,75397.26
U26103,3,88,261460.28,90726.08
U26105,2,73,193040.16,89158.44
U26106,1,22,62047.45,53545.93
U26107,2,82,248987.62,120852.61
U26108,5,134,366927.52,67991.6
U26110,2,49,154234.94,73013.88
U26111,1,37,107607.77,96352.29
U26112,1,21,50748.54,34108.27
U26113,3,107,311954.5,92134.2
U26115,3,97,277850.93,93731.44
U26116,3,119,322410.2,96674.35
U26117,1,12,42418.71,36894.63
U26118,1,21,59852.57,50048.77
U26120,2,54,153863.25,74066.66
U26121,1,24,66622.07,65473.59
U26124,2,69,206946.16,105257.86
U26125,5,151,401320.36,77466.49
U26126,2,80,224704.48,98413.57
U26127,1,48,141563.19,119815.01
U26128,5,192,558035.03,111031.92
U26129,4,149,440658.27,97620.37
U26130,4,121,321783.68,88865.02
U26131,4,150,434662.75,107998.85
U26132,2,52,148552.76,79855.97
U26133,1,16,50753.08,50753.08
U26134,1,43,134616.73,95702.09
U26135,1,48,138303.87,105826.81
U26136,3,127,342685.62,96059.99
U26137,2,70,163743.75,82475.7
U26139,6,207,607191.4,105651.9
U26140,1,21,73225.81,61106.47
U26141,3,86,233676.75,81560.91
U26142,5,187,509113.66,82874.11
U26143,2,48,130775.4,53232.58
U26144,2,67,178891.67,71569.06
U26146,2,82,231969.82,103351.7
U26147,2,67,207835.89,92747.36
U26148,2,51,137378.26,56885.96
U26149,6,189,556310.3,92695.91
U26150,2,74,211967.99,116613.93
U26151,2,76,204616.97,99257.52
U26152,4,143,398601.12,92953.96
U26153,1,30,78987.44,68909.99
U26155,2,71,201700.33,85037.0
U26157,1,23,63530.15,63530.15
U26158,2,58,134122.77,72626.47
U26159,3,82,237999.02,80837.89
U26160,2,54,152562.64,68178.46
U26161,1,32,100781.64,92950.58
U26162,2,44,117298.63,57405.74
U26163,3,101,294585.84,89370.4
U26164,4,110,311665.38,82731.0
U26165,1,23,59650.11,56422.39
U26166,1,10,19069.01,17813.0
U26167,5,137,370397.49,78858.06
U26168,4,135,397049.41,95052.11
U26169,3,104,258430.31,82786.46
U26170,2,82,232797.63,99914.07
U26171,2,47,136358.05,70923.19
U26173,2,54,163412.49,85132.21
U26174,2,96,282680.35,112654.39
U26176,2,63,175597.12,81284.25
U26177,2,60,179844.33,92894.48
U26178,1,15,39664.62,28987.1
U26179,2,54,152709.29,84234.73
U26180,2,58,184262.94,81734.32
U26181,2,55,179020.93,95995.4
U26182,2,46,112237.91,46960.13
U26183,1,12,33066.95,28467.57
U26184,4,138,355875.92,74884.3
U26185,4,160,441966.19,97811.88
U26186,2,81,228612.16,103305.44
U26188,1,16,29015.98,23918.4
U26189,1,33,85024.31,77999.43
U26190,2,62,179166.96,98765.63
U26191,3,67,195678.77,59878.28
U26192,3,89,217932.73,60173.62
U26193,2,65,199546.8,114334.12
U26195,2,46,117604.69,51546.34
U26197,1,47,120373.31,103033.53
U26198,4,116,334294.36,83874.86
U26199,4,133,367824.79,87448.88
U26201,3,85,221516.77,68754.52
U26202,1,21,61379.15,54244.51
U26206,1,14,42971.28,37671.72
U26207,4,115,297988.15,69767.07
U26208,4,99,262886.66,62188.02
U26209,3,105,290848.01,85614.64
U26210,1,20,52255.91,39796.64
U26211,2,55,182645.66,78392.32
U26212,2,44,112799.18,60857.62
U26213,5,196,518394.05,96452.09
U26214,5,183,493990.36,94830.84
U26215,2,53,152809.21,71418.27
U26216,1,28,81091.22,74024.74
U26217,3,51,143790.41,49178.07
U26218,1,31,93438.41,86294.67
U26221,1,14,47795.6,45769.0
U26222,1,45,118123.11,109917.09
U26223,4,152,431533.95,95929.48
U26224,3,79,245288.0,69018.18
U26225,3,110,305097.26,89183.49
U26226,2,73,192021.09,98093.74
U26228,2,56,163114.7,82185.82
U26230,3,98,265907.57,72779.04
U26231,1,28,70446.05,45975.75
U26232,2,70,209148.47,91536.87
U26233,3,87,246156.11,80501.0
U26235,1,14,32727.75,31070.39
U26236,4,135,374812.0,87370.91
U26237,2,68,195783.28,106943.12
U26238,3,121,319054.14,96512.54
U26239,4,164,462270.91,102534.72
U26240,1,47,113469.84,97322.7
U26241,1,16,39767.49,36628.51
U26242,3,81,223066.94,83017.77
U26244,1,16,42053.2,42053.2
U26245,1,29,76984.24,60845.36
U26246,1,15,26462.67,22719.63
U26247,4,96,237715.4,65495.46
U26248,2,47,140242.29,71472.66
U26249,1,48,106076.63,82013.53
U26250,2,86,240515.47,91770.35
U26251,3,83,235090.87,75323.71
U26252,2,71,215266.4,104531.47
U26253,2,57,145833.79,58958.3
U26254,3,86,234297.35,82074.4
U26255,3,86,255140.49,84661.72
U26256,2,84,216777.47,98956.59
U26257,2,55,168871.98,93715.3
U26258,5,155,447167.13,102061.21
U26259,3,127,331988.29,95362.99
U26260,1,43,113157.85,101922.29
U26261,4,114,331902.17,86368.95
U26262,2,55,158639.67,70409.57
U26263,3,112,324186.37,104351.33
U26264,5,148,391609.94,85695.72
U26265,1,36,96020.23,86040.85
U26266,1,24,69253.84,63508.12
U26267,2,74,220764.67,89272.86
U26268,2,72,196208.93,88755.72
U26269,3,91,242969.53,80795.76
U26270,1,41,116725.54,88745.9
U26271,3,98,282370.37,86484.52
U26272,1,42,124757.2,109906.08
U26273,1,24,72377.0,66789.22
U26274,1,43,118200.98,91237.14
U26275,3,59,162191.64,50833.72
U26276,3,104,298948.24,87326.88
U26277,3,107,307875.61,99550.26
U26279,2,59,153730.46,84926.55
U26280,2,70,191879.68,83828.23
U26281,2,74,227613.61,92326.04
U26282,2,45,113107.7,51599.18
U26283,1,50,147966.78,106919.57
U26284,2,78,230420.03,107206.0
U26285,4,131,394546.15,89700.64
U26286,3,55,149358.04,38339.39
U26287,3,117,305310.84,97285.29
U26288,2,40,104847.35,48295.73
U26289,3,89,269642.94,83027.94
U26291,1,11,32671.15,29786.61
U26292,1,12,29758.01,27504.71
U26293,1,46,126986.28,100095.9
U26294,1,37,104360.91,104340.91
U26295,2,54,138738.2,69797.01
U26296,2,36,109389.04,41259.99
U26297,3,85,221073.47,70074.59
U26298,1,31,89747.97,76050.91
U26299,1,44,135971.95,123424.23
U26300,4,130,337780.67,82362.93
U26301,3,119,354938.75,112850.63
U26302,1,35,101500.93,94825.77
U26303,6,163,410879.39,76069.12
U26304,1,25,63954.9,50831.28
U26306,3,84,255284.29,76445.65
U26307,1,17,34474.96,24917.02
U26308,2,74,205236.33,94819.04
U26309,3,84,219084.66,70735.95
U26310,2,86,257058.27,104697.33
U26311,1,27,77037.77,65577.57
U26313,3,67,198379.75,84035.77
U26314,5,144,371619.82,79879.37
U26315,3,82,235003.0,79811.04
U26316,1,25,72206.91,70055.39
U26317,3,105,315081.29,92645.96
U26318,3,79,230252.06,76110.77
U26319,3,48,140951.27,48690.18
U26320,1,29,70102.69,65061.63
U26321,2,68,207325.43,101388.6
U26323,1,35,103235.45,97802.63
U26324,6,174,468479.98,69448.3
U26325,4,117,347145.92,71789.48
U26326,1,20,51037.51,41647.79
U26327,1,32,82397.13,62127.05
U26328,5,119,334208.35,61762.76
U26329,2,58,194914.32,138101.35
U26330,3,88,243057.12,78203.34
U26331,3,96,294563.95,93238.9
U26332,1,48,112093.87,104033.27
U26333,3,86,228535.31,71900.82
U26334,2,95,269585.08,114097.01
U26335,6,191,534613.53,80891.0
U26336,3,63,171681.23,50607.18
U26337,2,76,206232.16,81070.58
U26338,1,48,118157.91,102669.85
U26339,2,28,91656.46,47564.01
U26340,1,30,77922.05,60512.14
U26341,1,15,38459.51,24300.85
U26342,1,45,152186.05,144620.27
U26343,1,16,36180.28,28359.1
U26344,2,68,211028.97,97554.12
U26345,1,12,24028.05,23401.03
U26346,3,92,232505.58,68692.27
U26347,1,13,31791.78,28233.48
U26350,2,45,143805.55,66545.05
U26351,3,82,222954.9,61628.35
U26352,2,89,258183.21,111005.15
U26353,1,39,108328.88,74157.4
U26354,2,72,182552.56,83821.73
U26355,1,47,124722.89,105485.47
U26356,4,94,237606.74,57209.18
U26357,1,38,88895.96,80975.04
U26358,4,146,411176.47,95619.22
U26359,1,18,51785.97,45536.37
U26360,1,16,39909.32,36766.12
U26361,4,125,368805.98,83058.11
U26362,2,28,70608.72,33766.26
U26363,1,48,145426.87,127600.4
U26364,1,41,105053.64,88948.98
U26365,1,36,95960.7,95960.7
U26366,1,49,147661.59,111720.6
U26367,2,64,171696.91,74933.37
U26368,2,51,145233.52,84306.43
U26369,1,39,97042.81,80974.15
U26370,2,45,126724.43,55832.51
U26372,2,45,116832.58,42274.93
U26373,2,47,141636.4,54234.23
U26374,1,28,89596.36,81706.8
U26376,1,17,39510.83,33154.98
U26377,2,68,206734.39,88714.57
U26378,3,99,268850.14,80696.05
U26379,3,71,194971.98,58627.92
U26380,1,39,119703.05,99870.75
U26381,1,10,19919.98,16046.84
U26382,2,64,184803.33,83293.07
U26383,2,60,162318.39,76749.38
U26384,2,65,185611.6,69652.97
U26385,1,18,39488.26,29435.09
U26386,2,64,173685.01,95688.12
U26387,5,123,349464.94,62494.86
U26388,1,35,98523.74,94487.4
U26389,1,15,53839.81,48300.25
U26391,3,67,181357.02,49134.44
U26392,2,67,184882.66,85877.45
U26393,1,49,131712.23,118147.33
U26394,3,95,255627.41,72019.45
U26395,6,192,528228.44,85849.13
U26396,2,60,185904.99,79211.32
U26397,3,105,284019.54,90698.39
U26400,3,107,275395.9,75172.53
U26401,2,53,144032.39,61429.43
U26402,1,19,68429.95,63465.71
U26403,2,44,123327.83,78258.03
U26404,3,102,281914.26,91841.31
U26405,2,61,161736.39,70687.59
U26407,1,18,62593.7,54118.38
U26408,3,106,309703.26,89203.14
U26409,1,30,86862.97,86862.97
U26410,4,89,250662.13,53849.54
U26411,2,38,101078.65,50894.73
U26412,2,71,166311.76,51964.67
U26413,2,41,99591.45,44712.48
U26414,5,121,363667.16,76944.84
U26416,3,83,229860.92,73491.32
U26418,1,50,159734.99,146061.11
U26420,3,91,241433.08,70967.19
U26421,6,189,528586.67,83833.99
U26422,1,10,30424.54,11761.02
U26423,4,147,433922.95,115764.52
U26424,1,45,138130.91,134916.76
U26425,4,129,341120.93,92025.67
U26427,2,66,150279.89,63841.46
U26429,3,75,216928.45,68899.25
U26430,2,53,146748.58,67106.42
U26431,1,29,78493.44,64937.76
U26432,2,90,247566.82,108704.02
U26433,1,44,133266.78,114791.31
U26434,1,16,37659.8,37659.8
U26435,2,55,187982.06,115703.84
U26436,1,19,45760.82,42146.92
U26437,1,41,114948.63,101340.35
U26438,2,72,197012.81,89377.84
U26440,2,33,83091.08,36747.65
U26441,1,16,36393.11,22482.29
U26442,2,87,259535.17,118956.71
U26443,2,59,195095.08,98706.71
U26444,5,175,497655.35,102168.27
U26445,2,67,186621.65,92622.45
U26446,4,143,398981.96,95294.64
U26447,1,34,93756.67,83238.67
U26448,2,62,178812.03,87646.0
U26449,4,122,322188.89,67846.45
U26450,1,38,110356.98,95841.34
U26451,2,72,204792.93,93976.2
U26452,2,24,65391.66,29492.84
U26453,1,35,108195.02,94026.5
U26454,2,48,127898.69,63715.42
U26455,2,54,143876.29,62295.91
U26456,3,112,333748.94,115319.52
U26457,1,16,54234.63,46838.67
U26458,3,112,296134.01,89546.52
U26459,3,87,253850.9,80147.49
U26460,3,121,362298.8,100906.29
U26461,3,94,258919.04,77216.6
U26462,2,69,189751.62,82297.85
U26463,2,71,204634.29,76376.73
U26465,1,17,49978.11,38117.11
U26466,1,11,33042.22,17791.66
U26467,4,162,453578.01,101707.37
U26468,2,44,99512.96,49706.99
U26469,2,66,181336.49,81591.31
U26470,4,112,266858.74,65152.67
U26471,1,45,145105.77,126775.97
U26472,2,66,181489.3,83263.02
U26473,2,66,180493.07,77569.27
U26474,4,120,349812.89,83736.81
U26475,3,85,233055.46,74949.71
U26476,2,69,223581.27,99006.15
U26477,3,89,227094.72,69823.82
U26479,1,20,61113.96,56765.73
U26480,3,69,184131.54,52877.92
U26481,1,15,30020.42,28177.86
U26482,1,32,92524.69,85162.71
U26485,2,46,127710.63,70206.22
U26486,3,75,189251.48,47055.24
U26487,1,17,35608.83,21465.65
U26488,1,28,68828.03,57641.01
U26489,2,69,190560.09,84284.28
U26490,2,59,178545.05,83514.4
U26491,2,44,122016.95,57861.71
U26492,1,35,109791.26,89584.94
U26493,1,12,35325.97,32172.53
U26494,4,145,391806.66,90010.53
U26495,1,10,30106.61,28477.05
U26496,3,118,346467.77,110723.69
U26497,3,49,126471.6,43773.39
U26498,1,19,53586.75,38119.65
U26499,3,114,322975.74,96184.99
U26500,2,42,130609.23,54461.79
U26501,2,50,145708.89,87901.14
U26502,2,44,124560.74,56259.94
U26503,1,40,104204.19,86324.93
U26505,1,27,61789.47,43331.33
U26506,3,87,215308.78,67979.69
U26507,2,66,180696.03,68115.28
U26508,4,127,330867.12,82378.83
U26510,2,72,186488.55,69764.4
U26511,3,64,170011.98,50550.11
U26513,3,90,248766.8,72415.94
U26514,3,62,196400.86,60008.91
U26515,1,32,77255.33,56096.21
U26516,2,54,145938.92,76065.3
U26517,1,30,67244.58,50452.02
U26518,1,23,62227.59,43133.41
U26519,1,25,82945.24,76968.82
U26520,3,84,234046.73,65538.25
U26521,1,25,70964.58,59578.0
U26522,5,153,443280.26,77975.77
U26523,1,35,104389.83,92284.49
U26525,6,191,515376.81,82345.53
U26526,2,58,178865.84,83096.94
U26527,3,79,222943.5,68566.13
U26529,1,10,24985.6,19197.57
U26530,1,17,41332.43,33103.93
U26531,2,48,146608.19,79039.03
U26532,3,83,214701.39,69231.93
U26533,2,59,170227.94,83216.86
U26534,4,98,271300.05,75874.94
U26536,2,76,221443.28,103546.55
U26537,6,157,459883.88,81734.15
U26538,1,42,102467.31,78052.61
U26539,3,81,222073.04,70383.09
U26540,2,46,120710.96,49844.29
U26541,1,35,101105.38,88900.0
U26542,2,50,153588.15,83846.49
U26543,2,37,78583.12,37295.49
U26544,1,40,108582.52,97856.0
U26545,3,115,292498.31,93699.61
U26546,3,52,153374.63,48181.63
U26548,2,64,200857.7,91030.23
U26549,1,15,44705.66,39228.79
U26550,1,29,114361.5,114361.5
U26551,1,15,29026.68,20714.6
U26552,1,11,31841.45,31841.45
U26555,2,63,161020.58,61060.21
U26556,1,11,38280.17,35723.73
U26557,2,73,208642.82,101315.24
U26558,3,104,288348.67,90155.36
U26560,3,81,228313.66,60343.78
U26562,2,75,222877.65,105559.64
U26563,2,66,174073.76,69008.43
U26565,2,60,175255.33,81135.23
U26566,3,93,252373.27,86170.19
U26567,1,14,43043.3,43043.3
U26568,1,34,91588.26,87743.24
U26569,2,53,139581.54,70721.48
U26571,2,35,93631.75,49196.33
U26572,3,90,235516.21,77589.26
U26574,1,12,36925.82,32888.24
U26575,1,19,45371.48,39615.22
U26576,4,119,326444.04,78296.29
U26577,1,26,72318.01,67740.35
U26578,5,120,304909.35,55029.99
U26579,1,18,41992.47,34127.19
U26580,3,92,254953.11,80572.0
U26581,1,17,53243.5,49538.44
U26582,3,92,263745.57,87346.64
U26583,2,46,124942.15,66935.74
U26584,2,47,127778.49,65111.59
U26585,1,20,56088.06,54020.95
U26586,2,25,63755.79,26617.57
U26587,1,50,138032.01,120665.12
U26588,2,59,145539.01,66850.65
U26589,1,38,100704.68,94807.18
U26591,1,39,104940.15,77938.61
U26592,2,68,206937.18,117030.09
U26593,1,35,99190.96,86350.78
U26594,2,40,112002.27,44303.0
U26595,1,36,116563.01,103979.99
U26598,2,58,145410.49,57689.86
U26599,2,66,175798.58,81652.17
